2025-02-26 10:11:45.020 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-02-26 10:11:45.581 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-02-26 10:11:45.603 [main] INFO  com.assistants.assistantsapi.AssistantsApiApplication - Started AssistantsApiApplication in 1.992 seconds (JVM running for 3.289)
2025-02-26 10:20:10.328 [main] INFO  com.assistants.assistantsapi.AssistantsApiApplication - Starting AssistantsApiApplication using Java 1.8.0_441 on Mina-PC with PID 29532 (D:\ideaprojects\assistants_api\target\classes started by Administrator in D:\ideaprojects\assistants_api)
2025-02-26 10:20:10.349 [main] INFO  com.assistants.assistantsapi.AssistantsApiApplication - The following 1 profile is active: "dev"
2025-02-26 10:20:11.342 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-02-26 10:20:11.342 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-02-26 10:20:11.343 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.69]
2025-02-26 10:20:11.482 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-02-26 10:20:12.147 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-02-26 10:20:12.171 [main] INFO  com.assistants.assistantsapi.AssistantsApiApplication - Started AssistantsApiApplication in 2.321 seconds (JVM running for 3.47)
2025-02-26 10:20:12.371 [http-nio-8080-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-02-26 10:20:12.395 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - remoteAddr:0:0:0:0:0:0:0:1
2025-02-26 10:20:12.396 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:host,value:localhost:8080
2025-02-26 10:20:12.396 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:connection,value:keep-alive
2025-02-26 10:20:12.396 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:cache-control,value:max-age=0
2025-02-26 10:20:12.396 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-ch-ua,value:"Not(A:Brand";v="99", "Microsoft Edge";v="133", "Chromium";v="133"
2025-02-26 10:20:12.396 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-ch-ua-mobile,value:?0
2025-02-26 10:20:12.396 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-ch-ua-platform,value:"Windows"
2025-02-26 10:20:12.396 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:upgrade-insecure-requests,value:1
2025-02-26 10:20:12.397 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:user-agent,value:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-26 10:20:12.397 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:accept,value:text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
2025-02-26 10:20:12.397 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-fetch-site,value:none
2025-02-26 10:20:12.397 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-fetch-mode,value:navigate
2025-02-26 10:20:12.397 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-fetch-user,value:?1
2025-02-26 10:20:12.397 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-fetch-dest,value:document
2025-02-26 10:20:12.397 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:accept-encoding,value:gzip, deflate, br, zstd
2025-02-26 10:20:12.397 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:accept-language,value:zh-CN,zh;q=0.9
2025-02-26 10:20:12.410 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.controller.AzureAdController - 请求授权
2025-02-26 10:30:32.689 [main] INFO  com.assistants.assistantsapi.AssistantsApiApplication - Starting AssistantsApiApplication using Java 1.8.0_441 on Mina-PC with PID 20692 (D:\ideaprojects\assistants_api\target\classes started by Administrator in D:\ideaprojects\assistants_api)
2025-02-26 10:30:32.701 [main] INFO  com.assistants.assistantsapi.AssistantsApiApplication - The following 1 profile is active: "dev"
2025-02-26 10:30:33.843 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-02-26 10:30:33.843 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-02-26 10:30:33.845 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.69]
2025-02-26 10:30:34.030 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-02-26 10:30:34.658 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-02-26 10:30:34.682 [main] INFO  com.assistants.assistantsapi.AssistantsApiApplication - Started AssistantsApiApplication in 2.686 seconds (JVM running for 4.209)
2025-02-26 10:30:42.021 [http-nio-8080-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-02-26 10:30:42.044 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - remoteAddr:0:0:0:0:0:0:0:1
2025-02-26 10:30:42.044 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:host,value:localhost:8080
2025-02-26 10:30:42.044 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:connection,value:keep-alive
2025-02-26 10:30:42.044 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-ch-ua,value:"Not(A:Brand";v="99", "Microsoft Edge";v="133", "Chromium";v="133"
2025-02-26 10:30:42.044 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-ch-ua-mobile,value:?0
2025-02-26 10:30:42.045 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-ch-ua-platform,value:"Windows"
2025-02-26 10:30:42.045 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:upgrade-insecure-requests,value:1
2025-02-26 10:30:42.045 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:user-agent,value:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-26 10:30:42.045 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:accept,value:text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
2025-02-26 10:30:42.045 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-fetch-site,value:none
2025-02-26 10:30:42.045 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-fetch-mode,value:navigate
2025-02-26 10:30:42.046 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-fetch-user,value:?1
2025-02-26 10:30:42.046 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-fetch-dest,value:document
2025-02-26 10:30:42.046 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:accept-encoding,value:gzip, deflate, br, zstd
2025-02-26 10:30:42.046 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:accept-language,value:zh-CN,zh;q=0.9
2025-02-26 10:30:42.059 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.controller.AzureAdController - 请求授权
2025-02-26 10:32:15.174 [main] INFO  com.assistants.assistantsapi.AssistantsApiApplication - Starting AssistantsApiApplication using Java 1.8.0_441 on Mina-PC with PID 18808 (D:\ideaprojects\assistants_api\target\classes started by Administrator in D:\ideaprojects\assistants_api)
2025-02-26 10:32:15.180 [main] INFO  com.assistants.assistantsapi.AssistantsApiApplication - The following 1 profile is active: "dev"
2025-02-26 10:32:15.957 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-02-26 10:32:15.958 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-02-26 10:32:15.958 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.69]
2025-02-26 10:32:16.094 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-02-26 10:32:16.713 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-02-26 10:32:16.734 [main] INFO  com.assistants.assistantsapi.AssistantsApiApplication - Started AssistantsApiApplication in 2.0 seconds (JVM running for 3.064)
2025-02-26 10:32:19.980 [http-nio-8080-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-02-26 10:32:19.998 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - remoteAddr:0:0:0:0:0:0:0:1
2025-02-26 10:32:19.998 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:host,value:localhost:8080
2025-02-26 10:32:19.998 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:connection,value:keep-alive
2025-02-26 10:32:19.998 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-ch-ua,value:"Not(A:Brand";v="99", "Microsoft Edge";v="133", "Chromium";v="133"
2025-02-26 10:32:19.998 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-ch-ua-mobile,value:?0
2025-02-26 10:32:19.999 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-ch-ua-platform,value:"Windows"
2025-02-26 10:32:19.999 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:upgrade-insecure-requests,value:1
2025-02-26 10:32:19.999 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:user-agent,value:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0
2025-02-26 10:32:19.999 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:accept,value:text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7
2025-02-26 10:32:19.999 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-fetch-site,value:none
2025-02-26 10:32:19.999 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-fetch-mode,value:navigate
2025-02-26 10:32:19.999 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-fetch-user,value:?1
2025-02-26 10:32:19.999 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-fetch-dest,value:document
2025-02-26 10:32:19.999 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:accept-encoding,value:gzip, deflate, br, zstd
2025-02-26 10:32:19.999 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:accept-language,value:zh-CN,zh;q=0.9
2025-02-26 10:32:20.012 [http-nio-8080-exec-1] INFO  com.assistants.assistantsapi.controller.AzureAdController - 请求授权
2025-02-26 10:32:26.770 [http-nio-8080-exec-2] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - remoteAddr:0:0:0:0:0:0:0:1
2025-02-26 10:32:26.770 [http-nio-8080-exec-2] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:host,value:localhost:8080
2025-02-26 10:32:26.770 [http-nio-8080-exec-2] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:connection,value:keep-alive
2025-02-26 10:32:26.770 [http-nio-8080-exec-2] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-ch-ua,value:"Not(A:Brand";v="99", "Microsoft Edge";v="133", "Chromium";v="133"
2025-02-26 10:32:26.770 [http-nio-8080-exec-2] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-ch-ua-mobile,value:?0
2025-02-26 10:32:26.770 [http-nio-8080-exec-2] INFO  com.assistants.assistantsapi.interceptor.AccessLimtInterceptor - name:sec-ch-ua-platform,value:"Windows"
